timestamp,x,y,z,w
1482546875599241,-0.13092,-0.242371,0.881958,0.382385
1482546875620261,-0.131775,-0.242126,0.882507,0.38092
1482546875638270,-0.131042,-0.241272,0.883301,0.379883
1482546875659273,-0.130371,-0.240723,0.884094,0.378662
1482546875680957,-0.129517,-0.240479,0.884583,0.377991
1482546875698511,-0.129028,-0.240601,0.884766,0.377563
1482546875720527,-0.128418,-0.240417,0.884949,0.377563
1482546875740544,-0.127319,-0.24115,0.884949,0.377502
1482546875762635,-0.126587,-0.242004,0.884888,0.377319
1482546875779645,-0.126099,-0.242004,0.884949,0.377258
1482546875800788,-0.126221,-0.241882,0.884888,0.377502
1482546875822842,-0.125916,-0.241943,0.884705,0.377991
1482546875839800,-0.12561,-0.242615,0.88446,0.378296
1482546875860871,-0.124268,-0.244568,0.883972,0.378601
1482546875883447,-0.123535,-0.24707,0.883423,0.378357
1482546875900984,-0.122498,-0.249084,0.883057,0.378296
1482546875921000,-0.121948,-0.24762,0.883484,0.378418
1482546875943189,-0.122559,-0.24762,0.883362,0.378479
1482546875961147,-0.123108,-0.246643,0.882996,0.379883
1482546875981165,-0.123413,-0.246887,0.882385,0.38092
1482546876003383,-0.123901,-0.249451,0.88147,0.381287
1482546876021386,-0.124329,-0.250671,0.880859,0.381714
1482546876040412,-0.125366,-0.252197,0.880127,0.382202
1482546876063480,-0.126465,-0.254089,0.879211,0.382629
1482546876080513,-0.126831,-0.256042,0.878174,0.383545
1482546876100136,-0.127075,-0.258667,0.877014,0.384399
1482546876123138,-0.126709,-0.260681,0.876465,0.384399
1482546876141175,-0.126343,-0.261597,0.876343,0.384216
1482546876160218,-0.126282,-0.261475,0.876343,0.384277
1482546876183292,-0.127197,-0.261414,0.875793,0.385193
1482546876201465,-0.128662,-0.263428,0.874634,0.385986
1482546876220495,-0.130493,-0.267029,0.873291,0.385986
1482546876243497,-0.131348,-0.268372,0.873047,0.385376
1482546876261521,-0.131836,-0.267517,0.873596,0.38446
1482546876280539,-0.13092,-0.265625,0.874329,0.384399
1482546876302643,-0.129089,-0.265076,0.874512,0.384949
1482546876320653,-0.127075,-0.265869,0.874207,0.385803
1482546876340667,-0.125854,-0.267456,0.873962,0.385742
1482546876364684,-0.125977,-0.268921,0.874084,0.384277
1482546876380694,-0.125732,-0.265808,0.875,0.38446
1482546876400286,-0.126526,-0.264893,0.875244,0.384338
1482546876423302,-0.127625,-0.26709,0.874451,0.384155
1482546876441330,-0.127197,-0.268799,0.874146,0.383911
1482546876460367,-0.125305,-0.269653,0.874146,0.38385
1482546876483444,-0.122498,-0.267334,0.874756,0.38501
1482546876500998,-0.120667,-0.264038,0.875305,0.386658
1482546876522000,-0.120605,-0.264221,0.874939,0.387451
1482546876543033,-0.121521,-0.267883,0.874023,0.386719
1482546876561040,-0.120789,-0.270752,0.873901,0.385193
1482546876589583,-0.11676,-0.269958,0.874878,0.384766
1482546876603608,-0.115051,-0.267639,0.875671,0.385071
1482546876620620,-0.115662,-0.268616,0.874756,0.386353
1482546876643638,-0.118713,-0.271729,0.873169,0.38678
1482546876662723,-0.121948,-0.275513,0.871582,0.386658
1482546876680711,-0.122986,-0.27533,0.871582,0.386475
1482546876702377,-0.123169,-0.273254,0.872559,0.385681
1482546876723394,-0.122925,-0.271606,0.873657,0.384399
1482546876741391,-0.123047,-0.271729,0.874878,0.381531
1482546876762487,-0.122498,-0.271606,0.876831,0.377319
1482546876783571,-0.1203,-0.270996,0.879456,0.372253
1482546876800643,-0.117432,-0.271301,0.881714,0.367676
1482546876821730,-0.116394,-0.273865,0.883606,0.361389
1482546876842771,-0.11261,-0.276245,0.885437,0.356323
1482546876865736,-0.10968,-0.277954,0.88739,0.351013
1482546876883771,-0.105591,-0.276489,0.889587,0.3479
1482546876902877,-0.101135,-0.275513,0.891235,0.345581
1482546876925907,-0.0959473,-0.276733,0.891724,0.345032
