timestamp,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
1485545698912941,0.0347548,0.132822,0.811316,-0.125,-0.25,-0.8125,-0.138184,0.0439453,0.999023
1485545698929965,0.0343563,0.132584,0.810861,-0.0625,-0.25,-1.0625,-0.124512,0.0205078,0.992188
1485545698952001,0.0352662,0.132589,0.810525,3.75,0.25,-0.9375,-0.12793,0.0205078,0.994141
1485545698973011,0.036723,0.133027,0.809738,7.4375,0.875,-1.8125,-0.137695,-0.00927734,0.981445
1485545698990024,0.0396534,0.133366,0.809555,6.5625,0.5,-0.75,-0.139648,0.0664063,0.998047
1485545699012043,0.0421063,0.133522,0.809504,3.9375,0.3125,-0.6875,-0.138184,0.0864258,0.994141
1485545699033569,0.0412843,0.132011,0.810673,-0.25,-3.5,4,-0.123535,0.00683594,1.00342
1485545699050082,0.0428963,0.132924,0.810981,1.125,1.25,0.3125,-0.148438,0.0908203,0.993652
1485545699072596,0.0432292,0.133046,0.811132,-2.625,-0.5,0,-0.14502,0.0883789,0.979004
1485545699093611,0.0426604,0.133421,0.810327,1.4375,0.1875,-2.0625,-0.145508,0.00244141,0.983398
1485545699110124,0.0435984,0.133281,0.809463,4.1875,-0.25,-2.375,-0.130859,0.0292969,0.999023
1485545699132655,0.0452877,0.133353,0.80853,5,0,-2.8125,-0.131836,0.0454102,1.00195
1485545699153651,0.0467697,0.132716,0.807155,3.75,-0.5625,-3.8125,-0.112305,0.0610352,0.981445
1485545699170153,0.0422694,0.131567,0.806886,-6.8125,-2.25,0.0625,-0.12207,-0.043457,1.03809
1485545699192682,0.04245,0.132797,0.804017,8.4375,1.6875,-7.1875,-0.154297,-0.0571289,0.981445
1485545699213234,0.0475638,0.133141,0.799528,18.8125,0.4375,-12.5625,-0.133301,0.0126953,0.993652
1485545699229743,0.0544858,0.133546,0.797559,14.375,-1.3125,-6.375,-0.162598,0.144043,0.981445
1485545699252271,0.0557659,0.131683,0.793451,8.625,-5.8125,-11.125,-0.128418,0.0078125,1.01709
1485545699273274,0.0543578,0.12948,0.788839,-2.875,-7.25,-12.75,-0.136719,0.0610352,0.99707
1485545699289286,0.0493585,0.127165,0.782645,-4,-6.3125,-16.4375,-0.108398,-0.0678711,0.977051
1485545699312307,0.0527575,0.126833,0.775096,14.1875,-1.8125,-21.125,-0.119141,0.0239258,0.961914
1485545699333321,0.0544611,0.126284,0.767271,11.5,-1,-21.6875,-0.100586,0,1.00781
1485545699349332,0.053198,0.125484,0.759899,-0.5625,-4.375,-20.8125,-0.137695,0.0463867,0.995117
1485545699372344,0.0411065,0.122346,0.747973,-22.8125,-7,-32.6875,-0.0727539,-0.0654297,1.02832
1485545699394903,0.0366756,0.119284,0.735073,-4.8125,-11.125,-36.0625,-0.130371,-0.0131836,0.973145
1485545699409411,0.0349606,0.116456,0.719395,-1.4375,-12.25,-44.1875,-0.151855,0.0615234,0.96875
1485545699432430,0.0324265,0.111098,0.711078,-6.75,-10.0625,-23.5625,-0.0185547,0.0581055,0.9375
1485545699454931,0.0183781,0.108647,0.7026,-43.9375,-11.4375,-24.625,-0.15332,0.107422,0.904297
1485545699469441,-0.00937138,0.101352,0.690453,-70.9375,-16.875,-34.375,-0.0361328,-0.0800781,0.980957
1485545699492457,-0.0329006,0.0998975,0.681277,-69.6875,-5.6875,-26.6875,-0.127441,0.0410156,0.959961
1485545699514974,-0.0819904,0.0972756,0.677037,-142.125,-6.625,-12.8125,-0.0712891,0.0786133,0.85498
1485545699529484,-0.139425,0.0983912,0.665967,-160,8.5,-30.4375,0.0214844,-0.218262,0.899902
1485545699552500,-0.181011,0.102752,0.655774,-99.6875,17.5625,-25,-0.0874023,-0.403809,0.895996
1485545699575028,-0.206998,0.107911,0.646927,-65.0625,17.5625,-21.6875,-0.131348,-0.308105,0.997559
1485545699596040,-0.223659,0.113788,0.639587,-43.625,20.9375,-16.4375,-0.114258,-0.24707,0.972168
1485545699612551,-0.240255,0.121097,0.633329,-44.6875,23.0625,-12.875,-0.135254,-0.237305,0.916016
1485545699635067,-0.26041,0.129549,0.628348,-56.0625,23.8125,-8.5625,-0.166504,-0.234375,0.875977
1485545699656082,-0.282192,0.137037,0.625837,-62.5,22,-1.625,-0.141602,-0.254395,0.94043
1485545699672594,-0.303253,0.144474,0.628979,-58.375,19.5,15.9375,-0.12207,-0.346191,0.949707
1485545699695147,-0.321694,0.152379,0.634703,-48.1875,13.625,22.4375,-0.186523,-0.403809,0.89209
1485545699716173,-0.33476,0.158715,0.641134,-35.25,8.875,22.8125,-0.189941,-0.385742,0.885742
1485545699732674,-0.344545,0.164474,0.649806,-31,5.5625,28.375,-0.187012,-0.342773,0.907715
1485545699755189,-0.353072,0.16993,0.660549,-30.875,1.3125,32.1875,-0.215332,-0.317871,0.915039
1485545699776204,-0.36318,0.17493,0.672668,-35.375,-3.875,35.3125,-0.243652,-0.316895,0.860352
1485545699793215,-0.373866,0.176984,0.686457,-39.0625,-14.5,35.5625,-0.260254,-0.319824,0.868164
1485545699814721,-0.380841,0.176065,0.701428,-30.4375,-24.875,35,-0.270996,-0.305664,0.875977
1485545699836236,-0.385288,0.170898,0.714386,-26.875,-34.8125,24.0625,-0.29248,-0.269531,0.967285
1485545699852248,-0.393306,0.160397,0.722106,-33.125,-43.8125,4.25,-0.29541,-0.309082,0.990723
1485545699874764,-0.405171,0.147009,0.72563,-45.8125,-42.875,-8.9375,-0.217773,-0.279785,1.01807
1485545699895778,-0.421106,0.13441,0.725823,-53,-36.3125,-16.375,-0.203613,-0.354492,1.05469
1485545699912290,-0.437966,0.120038,0.725586,-54.9375,-38.625,-19.625,-0.17041,-0.408691,1.09229
1485545699942311,-0.451729,0.103763,0.724353,-43.875,-40.125,-23.5,-0.121582,-0.455566,1.1001
1485545699955819,-0.462843,0.0914993,0.727411,-30,-33.875,-6.4375,-0.0859375,-0.576172,1.06152
1485545699972332,-0.460281,0.084464,0.731685,5.75,-19.8125,3.5,-0.0410156,-0.510254,1.04736
1485545699994848,-0.451694,0.0829481,0.73484,11.75,-7.875,5.0625,-0.090332,-0.311035,1.03223
1485545700017364,-0.45215,0.0830151,0.7393,-13.9375,-3.9375,11.0625,-0.0688477,-0.296387,0.987793
1485545700038379,-0.455893,0.0839545,0.740354,-18.5,1.9375,3.9375,-0.0830078,-0.393066,1.03857
1485545700054891,-0.456789,0.0855087,0.740334,-7.875,3.4375,0.875,-0.107422,-0.403809,0.99707
1485545700075906,-0.447601,0.0898132,0.737249,17.375,8.875,-6.375,-0.191895,-0.31543,0.983398
1485545700091917,-0.447194,0.0946491,0.729187,-8.0625,12.125,-20.6875,-0.264648,-0.280273,0.955566
1485545700114933,-0.45259,0.0877451,0.716487,-24.875,-10.9375,-46.8125,-0.222656,-0.21582,0.847656
1485545700135948,-0.465988,0.0734893,0.700363,-39.625,-23.0625,-63.5,-0.182617,-0.343262,0.839355
1485545700158464,-0.474961,0.0533261,0.680566,-24.25,-30.8125,-79.0625,-0.132813,-0.428711,0.89502
1485545700174975,-0.475001,0.0328516,0.660209,-0.25,-24.75,-78.75,-0.0224609,-0.444824,0.946777
1485545700197491,-0.474037,0.0107064,0.639293,6.0625,-16.75,-75.9375,0.183105,-0.498535,0.917969
1485545700212007,-0.468552,-0.00439379,0.617408,19.625,-4.3125,-72.5625,0.0991211,-0.537598,0.94873
1485545700235018,-0.474317,-0.0166511,0.595455,-23.5625,0.875,-70.125,0.0766602,-0.37793,0.928711
1485545700257570,-0.485088,-0.0307422,0.571684,-30.1875,3.4375,-74.875,0.158203,-0.562988,1.00879
1485545700271580,-0.498024,-0.0417183,0.554721,-30.25,-0.1875,-55.6875,0.124512,-0.671875,0.979492
1485545700295097,-0.506197,-0.0460021,0.546423,-14.75,-0.875,-27.875,0.0219727,-0.655273,0.900879
1485545700317612,-0.504818,-0.0484199,0.53987,12.875,5.3125,-19,0.0820313,-0.602539,0.791992
1485545700338628,-0.489546,-0.0471439,0.535238,43.9375,15.0625,-6.9375,0.133301,-0.431641,0.788574
1485545700355138,-0.474814,-0.044496,0.531674,32.375,15.75,-3,0.108398,-0.25293,0.785156
1485545700377656,-0.464506,-0.0433624,0.527138,21.1875,12.25,-8.125,0.0898438,-0.286621,0.816406
1485545700391665,-0.463973,-0.0453681,0.520691,-7.3125,3.8125,-17.9375,0.0629883,-0.313477,0.88623
1485545700415181,-0.463023,-0.0551101,0.512227,-5.8125,-6.625,-30.0625,0.169922,-0.333496,0.898926
1485545700437197,-0.458619,-0.0651821,0.504158,1.5625,-11.125,-30.875,0.137207,-0.300293,0.915039
1485545700451707,-0.457373,-0.0789831,0.496158,-10.125,-17.1875,-32.9375,0.218262,-0.290039,0.986816
1485545700475224,-0.45769,-0.0951326,0.490821,-5.375,-23.8125,-28.1875,0.282227,-0.454102,1.0127
1485545700497239,-0.45996,-0.10977,0.488468,-12,-24.875,-19.25,0.273926,-0.404297,0.971191
1485545700511749,-0.471014,-0.119025,0.487172,-37.5625,-17.75,-12.4375,0.187012,-0.375,0.916016
1485545700534765,-0.485413,-0.123463,0.488753,-41.0625,-10.125,-0.1875,0.182129,-0.474609,0.905273
1485545700557281,-0.501465,-0.122179,0.491439,-40.0625,2.8125,9.5,0.17334,-0.555664,0.864746
1485545700578296,-0.51542,-0.115362,0.495075,-35,13,18.3125,0.131348,-0.556641,0.874512
1485545700594808,-0.530368,-0.105686,0.49693,-37,18.4375,16.25,0.0507813,-0.57373,0.826172
1485545700617324,-0.540381,-0.0962211,0.498286,-26.1875,16.375,14,0.0185547,-0.563477,0.882813
1485545700638339,-0.545745,-0.0906343,0.496644,-18.5625,12,1.9375,0.0224609,-0.478027,0.858398
1485545700654850,-0.554758,-0.0870453,0.49363,-30.75,9.625,-3.625,0.0263672,-0.4375,0.820801
1485545700677366,-0.566999,-0.0854198,0.491288,-35.8125,8,-3.1875,0.0849609,-0.500977,0.794434
1485545700698381,-0.578285,-0.0829282,0.489219,-29.875,8.8125,-1.4375,0.074707,-0.578125,0.805664
1485545700714891,-0.586229,-0.0800681,0.488463,-20,7.875,2.375,0.0766602,-0.604004,0.83252
1485545700737407,-0.592626,-0.0764732,0.488335,-17.125,7.8125,4.6875,0.0654297,-0.600098,0.854492
1485545700758422,-0.597246,-0.0730057,0.489602,-11.1875,3.75,6.5,0.0341797,-0.61084,0.860352
1485545700774933,-0.602252,-0.0712421,0.49369,-8.0625,-5.25,9.9375,0.0229492,-0.678223,0.84668
1485545700797450,-0.602706,-0.0683934,0.499676,0.5625,-2.5625,18.875,0.0761719,-0.591309,0.845703
1485545700818465,-0.605479,-0.0649006,0.504533,-6.4375,-2.0625,15.75,0.0258789,-0.578613,0.819824
1485545700834977,-0.611076,-0.0630542,0.50945,-12.0625,-4.875,13.375,0.0415039,-0.622559,0.812012
1485545700857504,-0.611785,-0.0618546,0.514963,3.625,-7.5625,13.6875,0.0371094,-0.641113,0.797363
1485545700878517,-0.606122,-0.0612783,0.521135,20.6875,-10,13.8125,0.0327148,-0.612305,0.799316
1485545700895029,-0.598841,-0.0616087,0.527147,24.4375,-11.75,12.875,0.0410156,-0.59082,0.79834
1485545700917550,-0.589956,-0.0624443,0.532985,29.25,-11.875,12,0.0546875,-0.60791,0.83252
1485545700940061,-0.580792,-0.0624443,0.539458,28.25,-11.6875,14.375,0.0395508,-0.574707,0.850586
1485545700961075,-0.571557,-0.0631311,0.545747,28.375,-13.1875,12.6875,0.0366211,-0.563965,0.861328
1485545700976576,-0.561691,-0.0641218,0.552698,28.75,-15.0625,14.0625,0.0341797,-0.544922,0.883301
1485545700991088,-0.551948,-0.0669683,0.560339,22.4375,-14.875,17.25,0.13916,-0.489258,0.985352
1485545701013604,-0.552382,-0.0621064,0.566477,3.8125,-4.9375,17,-0.0771484,-0.506348,0.709473
1485545701030114,-0.558612,-0.0590631,0.570118,-33.4375,-1.9375,12.3125,-0.0102539,-0.219727,0.788574
1485545701051159,-0.584572,-0.0527882,0.575292,-45.125,-3.875,13.25,-0.177246,-0.602539,0.17041
1485545701073676,-0.596043,-0.0541275,0.58023,-47.25,-4.25,15.3125,0.199707,-0.590332,1.24512
1485545701089686,-0.603543,-0.0612819,0.584347,-62,-6.8125,12.1875,0.400391,-0.391113,1.58984
1485545701111229,-0.626043,-0.0576462,0.588652,-59.6875,-6.25,10.1875,-0.0986328,-0.43457,0.500488
1485545701133226,-0.658088,-0.0522989,0.594174,-48.5,-8.9375,10.375,-0.213867,-0.754883,-0.027832
1485545701149738,-0.676645,-0.0559838,0.599294,-45.4375,-11.4375,9.25,0.165039,-0.793457,0.831543
1485545701171253,-0.688026,-0.0562468,0.605571,-21.125,-12.4375,11.8125,0.0380859,-0.755371,0.689941
1485545701193268,-0.69159,-0.0578203,0.611929,-1,-14.9375,11,0.0625,-0.756836,0.72998
1485545701209269,-0.6886,-0.0597784,0.618742,14.4375,-15,12.5,0.0898438,-0.710938,0.760254
1485545701230784,-0.684402,-0.0615149,0.625272,15.0625,-14.4375,12.25,0.0869141,-0.675781,0.78125
1485545701253301,-0.680845,-0.0628147,0.632293,13.3125,-14.375,14.0625,0.0830078,-0.670898,0.788574
1485545701269311,-0.675653,-0.0764243,0.646237,15.375,-40.5,18.625,0.358398,-0.688477,0.908203
1485545701290826,-0.671487,-0.0674818,0.658017,32.3125,-19.625,25.625,-0.307617,-0.666992,0.42334
1485545701313343,-0.659766,-0.0758304,0.664356,26.3125,-12.6875,13.875,0.400391,-0.560547,0.91748
1485545701329403,-0.650522,-0.0738788,0.678559,31.875,-26.75,30.25,-0.0463867,-0.59668,0.732422
1485545701353921,-0.642302,-0.0775021,0.686288,27.875,-15.0625,15.9375,0.188965,-0.620605,0.76416
1485545701373448,-0.63962,-0.0709881,0.691526,9.625,-4.5625,15.1875,-0.113281,-0.638184,0.840332
1485545701389458,-0.632275,-0.069502,0.696971,21.9375,-13.8125,9.1875,-0.0654297,-0.620605,0.850586
1485545701418475,-0.623111,-0.0764261,0.702788,23.4375,-13.125,11.375,0.30127,-0.540039,0.847656
1485545701433476,-0.615173,-0.0704171,0.705702,23.1875,-4.375,7.375,-0.160156,-0.595703,0.843262
1485545701449505,-0.608092,-0.0690237,0.705533,17.5,1.25,0.25,0.0302734,-0.538086,0.84375
1485545701471003,-0.599431,-0.070091,0.714789,22.8125,-21.8125,17.375,0.00146484,-0.530762,0.877441
1485545701493519,-0.594621,-0.0757473,0.714509,12.6875,-6.0625,-5.0625,0.192383,-0.544922,0.82666
1485545701509030,-0.595063,-0.0755497,0.717911,-0.8125,-4.5625,8.8125,0.0849609,-0.560059,0.840332
1485545701532546,-0.594116,-0.0752747,0.718631,1.9375,0.5,2.8125,0.0917969,-0.54541,0.828613
1485545701553592,-0.594004,-0.0751814,0.717227,-1.5,7.5625,0.375,0.166016,-0.537109,0.834961
1485545701569136,-0.597085,-0.0740103,0.713648,-10.0625,16.8125,-0.625,0.221191,-0.591309,0.87793
1485545701592663,-0.598296,-0.0667116,0.715018,-3.625,6.75,9.375,-0.0742188,-0.554199,0.824707
1485545701613664,-0.598069,-0.0694153,0.710266,-5.875,9.5,-9.3125,0.216309,-0.493164,0.859375
1485545701629177,-0.603448,-0.0647666,0.711628,-14.875,4.75,7.875,-0.00146484,-0.596191,0.865234
1485545701652183,-0.608968,-0.0635517,0.712585,-16.75,2.4375,4.75,0.081543,-0.569824,0.840332
1485545701673206,-0.617357,-0.0585835,0.713021,-22,4.1875,4.4375,-0.0561523,-0.625,0.831055
1485545701696228,-0.623031,-0.0573604,0.712095,-14.875,2.375,-1.75,0.0234375,-0.615234,0.819824
1485545701712234,-0.625101,-0.0576335,0.708807,-6,4.8125,-8.1875,0.0571289,-0.604492,0.821289
1485545701733249,-0.625148,-0.056334,0.705935,1.625,6.75,-5.25,0.0385742,-0.626953,0.820313
1485545701755765,-0.62108,-0.0542727,0.706705,11.0625,2.25,3.9375,0.0283203,-0.580078,0.825195
1485545701772277,-0.617069,-0.0543907,0.706972,8.0625,-2.8125,-0.625,0.0239258,-0.537598,0.838379
1485545701793292,-0.616233,-0.0579835,0.706933,0.125,-5.5,-3.6875,0.11084,-0.54834,0.835449
1485545701809293,-0.616196,-0.0595208,0.708256,-0.875,-5.625,0.5625,0.0634766,-0.567871,0.830078
1485545701832310,-0.61503,-0.0608414,0.708932,1.9375,-3.3125,0.0625,0.074707,-0.567383,0.834473
1485545701860829,-0.614133,-0.0615008,0.709545,1.75,-1.6875,1.375,0.0805664,-0.573242,0.836426
1485545701877341,-0.613571,-0.0614148,0.710531,1.5,-1.0625,2.3125,0.0693359,-0.579102,0.83252
1485545701899858,-0.613508,-0.0616134,0.71046,0.3125,-0.875,-0.0625,0.0820313,-0.566406,0.831543
1485545701920872,-0.61462,-0.0614931,0.709086,-3.9375,2.9375,-2.875,0.0698242,-0.583984,0.833008
1485545701937430,-0.615847,-0.0606836,0.70845,-3.9375,2.4375,-0.5,0.0527344,-0.580078,0.827637
1485545701959945,-0.61631,-0.0600336,0.707753,-1.625,2.5,-0.5,0.0620117,-0.582031,0.82666
1485545701980960,-0.616698,-0.0592888,0.707582,-1.375,2.5,0.9375,0.0634766,-0.583984,0.833008
1485545701997472,-0.616625,-0.0582923,0.70779,-0.3125,1.25,1.5625,0.046875,-0.581543,0.831543
1485545702020000,-0.616625,-0.0582923,0.70779,-0.25,0.75,0.9375,0.0532227,-0.580078,0.82666
1485545702041012,-0.616143,-0.0578389,0.707563,0.375,1.3125,0.5,0.0605469,-0.568848,0.826172
1485545702057524,-0.615268,-0.0572678,0.706831,1.4375,2.75,-0.5625,0.0620117,-0.569824,0.824219
1485545702080039,-0.614981,-0.0567424,0.70621,0.0625,2.1875,-0.8125,0.0551758,-0.575195,0.832031
1485545702101054,-0.615441,-0.056911,0.70607,-1.6875,0.5625,0.0625,0.0683594,-0.581543,0.828125
1485545702117565,-0.616346,-0.0569244,0.705784,-2.625,0.6875,-0.625,0.0644531,-0.591797,0.83252
1485545702140081,-0.616862,-0.0565762,0.705483,-0.3125,2,0.375,0.0717773,-0.603027,0.820801
1485545702162597,-0.615701,-0.0561225,0.706126,3.5625,0.3125,2.4375,0.0600586,-0.583496,0.827637
1485545702176598,-0.614097,-0.055359,0.706457,4.3125,0.9375,1.6875,0.0546875,-0.580078,0.829102
1485545702206128,-0.612622,-0.0545568,0.706803,3.5,1.3125,1.9375,0.0507813,-0.577637,0.838867
1485545702222640,-0.611619,-0.0536153,0.707033,2.5625,1.3125,2.0625,0.0517578,-0.57959,0.835449
1485545702236650,-0.610576,-0.0528838,0.707449,3.125,1.125,2.125,0.0532227,-0.58252,0.82373
1485545702260166,-0.608987,-0.0520894,0.707923,4.6875,0.75,2.0625,0.050293,-0.577148,0.830078
1485545702282683,-0.606763,-0.0514149,0.708356,6.3125,1,2.125,0.0541992,-0.574219,0.831543
1485545702304698,-0.604493,-0.0504387,0.708398,5.5625,1.625,1.375,0.0375977,-0.565918,0.840332
1485545702319708,-0.602775,-0.0497703,0.707666,3.625,1.625,-1.1875,0.0336914,-0.563965,0.844238
1485545702342223,-0.601322,-0.0499394,0.706562,3.375,0.625,-3.4375,0.0395508,-0.569336,0.842285
1485545702356739,-0.599144,-0.0506817,0.705422,5.625,-0.75,-4.375,0.0380859,-0.563965,0.842285
1485545702379756,-0.59669,-0.052081,0.704565,5.6875,-2.0625,-4.3125,0.0488281,-0.55957,0.851563
1485545702402271,-0.594935,-0.0535189,0.703688,3.3125,-2.875,-4.6875,0.0439453,-0.545898,0.848145
1485545702416778,-0.5938,-0.0551454,0.702827,0.625,-3.625,-5.6875,0.03125,-0.535156,0.850586
1485545702439803,-0.592537,-0.0574851,0.701088,0.9375,-3.25,-8,0.0527344,-0.530273,0.849609
1485545702462309,-0.590945,-0.059696,0.699265,1.5,-1.375,-6.875,0.0791016,-0.526855,0.861816
1485545702476818,-0.593077,-0.0607206,0.699208,-7.25,-0.375,-0.4375,0.0942383,-0.55957,0.852539
1485545702499835,-0.598528,-0.0606585,0.699674,-15.8125,0.6875,2.0625,0.0844727,-0.560547,0.828613
1485545702522351,-0.605197,-0.0603988,0.700424,-16.4375,-0.375,1.9375,0.0634766,-0.601563,0.810547
1485545702536881,-0.607567,-0.0608407,0.701588,-3.875,-3,1.75,0.0600586,-0.614746,0.80957
1485545702559910,-0.605562,-0.0615631,0.70192,5.625,-2.5625,-0.1875,0.0615234,-0.57666,0.835449
1485545702582423,-0.604721,-0.0619501,0.701656,0.9375,-0.625,-1.375,0.0571289,-0.556641,0.844727
1485545702596938,-0.606023,-0.0616209,0.701192,-5.375,0.875,-0.8125,0.0541992,-0.5625,0.846191
1485545702619949,-0.608165,-0.0611801,0.701103,-6.125,0.8125,-0.125,0.0537109,-0.577637,0.831543
1485545702642471,-0.60987,-0.0614567,0.700898,-4.125,0.1875,-0.75,0.0717773,-0.585938,0.818359
1485545702656978,-0.610796,-0.0618402,0.700739,-1.25,-0.0625,-0.4375,0.0732422,-0.601563,0.821289
1485545702679982,-0.610387,-0.0620554,0.701034,2,-0.4375,0.4375,0.0717773,-0.59375,0.82959
1485545702702511,-0.609469,-0.0619915,0.701424,2.9375,-0.4375,1.125,0.0649414,-0.583984,0.831543
1485545702723656,-0.608374,-0.0619395,0.701516,2,-0.25,0.375,0.0595703,-0.564941,0.84082
1485545702739656,-0.608246,-0.0619785,0.701504,0.9375,0.0625,-0.3125,0.0600586,-0.560059,0.834473
1485545702762671,-0.607304,-0.0620636,0.701386,1.5,0,-0.5,0.0649414,-0.562012,0.830078
1485545702783708,-0.60621,-0.0620937,0.701241,2.75,0.1875,-0.3125,0.0620117,-0.565918,0.832031
1485545702799698,-0.605043,-0.0618378,0.701273,2.625,0.375,0.3125,0.0629883,-0.570801,0.841309
1485545702822259,-0.604915,-0.0618768,0.701261,-0.125,0.5625,-0.125,0.0654297,-0.571289,0.84375
1485545702843267,-0.604915,-0.0618768,0.701261,-0.8125,0.3125,-0.9375,0.065918,-0.572266,0.83252
1485545702859278,-0.604495,-0.0622077,0.701183,1.375,-0.25,-0.625,0.0668945,-0.573242,0.831543
1485545702882289,-0.603336,-0.062272,0.701445,2.5625,-0.5625,0.5,0.0644531,-0.5625,0.834961
1485545702903318,-0.603209,-0.0623111,0.701433,0.25,-0.9375,0,0.0556641,-0.55957,0.844727
1485545702919963,-0.603804,-0.0625677,0.701186,-2.5625,-0.6875,-1.1875,0.059082,-0.570801,0.841797
1485545702941977,-0.604146,-0.0630659,0.700436,-1.8125,0,-2.1875,0.0649414,-0.568359,0.837891
1485545702962977,-0.604094,-0.0635542,0.699769,-0.5625,0.1875,-2.25,0.0698242,-0.564941,0.831055
1485545702979989,-0.604121,-0.0635702,0.699799,-0.75,-0.1875,-0.5625,0.0668945,-0.569336,0.837402
1485545703002533,-0.604869,-0.0635589,0.700311,-1.75,-0.4375,1.125,0.065918,-0.578125,0.833496
1485545703023561,-0.605669,-0.0633824,0.700759,-1.75,-0.125,1.8125,0.0698242,-0.586426,0.830078
1485545703039561,-0.605439,-0.0633944,0.701004,0.5,0.8125,1.3125,0.0874023,-0.579102,0.839355
1485545703062576,-0.606462,-0.0642191,0.70211,2.75,-1.75,1.875,0.0927734,-0.637695,0.783691
1485545703083603,-0.604403,-0.0584235,0.701974,7.25,4.875,2.9375,-0.103516,-0.493164,0.680664
1485545703099603,-0.603546,-0.0522206,0.702715,8.5625,1.8125,3.375,-0.168457,-0.498535,0.56543
1485545703122690,-0.59974,-0.0554964,0.703633,7.3125,-1.0625,2.8125,0.205566,-0.584473,0.948242
1485545703144705,-0.59899,-0.054943,0.704576,3.3125,1.1875,4.1875,0.0844727,-0.633301,0.900879
1485545703159710,-0.595887,-0.0497936,0.705908,12.8125,1.25,5,-0.114746,-0.467285,0.592285
1485545703181726,-0.590946,-0.0558054,0.706841,7.6875,-0.5625,3.4375,0.335449,-0.662109,1.15918
1485545703204746,-0.589772,-0.0486643,0.707972,10.4375,1.8125,4.4375,-0.196777,-0.504883,0.57373
1485545703219315,-0.582783,-0.0529234,0.708609,12.5625,-0.6875,2.4375,0.244629,-0.555664,1.03467
1485545703242343,-0.581167,-0.0489483,0.708782,6.9375,2,1.6875,-0.0756836,-0.543457,0.766602
1485545703264364,-0.576825,-0.0478904,0.70857,9.5,0.6875,-0.25,0.00683594,-0.45752,0.780762
1485545703279357,-0.576593,-0.0507483,0.707921,-2.875,0.6875,-1.5,0.171875,-0.624512,1.04736
1485545703302401,-0.577151,-0.0463444,0.707316,0.375,0.6875,-1.6875,-0.145508,-0.432617,0.61377
1485545703324905,-0.577431,-0.0532414,0.706217,-7.5625,-1.1875,-4.1875,0.302246,-0.650391,1.16357
1485545703338915,-0.578832,-0.0488437,0.704666,-2.4375,0.625,-5.0625,-0.175293,-0.461914,0.662109
1485545703361931,-0.580439,-0.0505614,0.703783,0.0625,-6.0625,-7.4375,-0.00488281,-0.61084,0.808594
1485545703384948,-0.580845,-0.0522395,0.703138,-0.75,-2.1875,-3.625,0.0654297,-0.562012,0.844238
1485545703398957,-0.58154,-0.053233,0.703536,-1.5625,-1.375,0.6875,0.0834961,-0.560059,0.842285
1485545703422502,-0.582026,-0.053226,0.704257,-1.875,-0.3125,2.25,0.0673828,-0.550781,0.842285
1485545703444518,-0.582115,-0.0529658,0.7046,-0.375,0.375,1.25,0.0561523,-0.55127,0.84375
1485545703459528,-0.581209,-0.0528707,0.704177,1.375,1,-0.5625,0.0561523,-0.54248,0.855469
1485545703482557,-0.581033,-0.0528,0.704122,-0.25,0.625,-0.9375,0.0571289,-0.541504,0.857422
1485545703505088,-0.581791,-0.0529967,0.70404,-2.8125,-0.1875,-0.75,0.0541992,-0.545898,0.852539
1485545703519102,-0.582645,-0.0534942,0.704029,-2.6875,-0.875,-0.5625,0.0566406,-0.556641,0.844727
1485545703542612,-0.583309,-0.0542277,0.703934,-1.1875,-1.1875,-1,0.065918,-0.564453,0.839355
1485545703565128,-0.583567,-0.0552595,0.703899,0.25,-1.1875,-1.3125,0.0727539,-0.567871,0.833496
1485545703579142,-0.583006,-0.0560947,0.703525,2.375,-0.6875,-1.3125,0.0732422,-0.566406,0.83252
1485545703602655,-0.581297,-0.0566439,0.703334,5.0625,0.0625,-1,0.0722656,-0.551758,0.838379
1485545703625159,-0.578974,-0.0567278,0.703025,5.75,0.6875,-0.4375,0.0688477,-0.541504,0.848145
1485545703645686,-0.576996,-0.0565512,0.702844,4.5625,1,-0.125,0.0595703,-0.537598,0.853027
1485545703662186,-0.575878,-0.0562416,0.702458,2.25,1.0625,-0.125,0.0571289,-0.540039,0.855957
1485545703684718,-0.575176,-0.0558774,0.702255,1.3125,0.9375,-0.0625,0.0541992,-0.541016,0.853027
1485545703705729,-0.574433,-0.0557268,0.702233,1.375,0.375,-0.125,0.0532227,-0.54248,0.848633
1485545703722239,-0.574093,-0.0559064,0.702124,1.125,-0.0625,-0.4375,0.0585938,-0.546387,0.84668
1485545703744755,-0.5736,-0.0561103,0.701973,1,-0.1875,-0.375,0.0610352,-0.545898,0.854492
1485545703765768,-0.573119,-0.0562828,0.701957,1.0625,-0.125,-0.25,0.0610352,-0.546387,0.847168
1485545703782281,-0.572639,-0.0564554,0.701942,1.0625,0.125,-0.125,0.0620117,-0.54248,0.853027
1485545703804796,-0.572639,-0.0564554,0.701942,0.75,0.1875,0.1875,0.0639648,-0.541504,0.853027
1485545703825812,-0.572538,-0.0565098,0.70196,0.8125,0.375,0.5625,0.065918,-0.539063,0.852051
1485545703842323,-0.572537,-0.0564323,0.702201,0.3125,0.0625,1.0625,0.0620117,-0.54834,0.849609
1485545703864839,-0.572258,-0.0562607,0.702646,0.75,-0.125,1.1875,0.0571289,-0.552734,0.852539
